,Company,Rating,No_of_ratings,Review,Size,Processor,RAM,Memory,OpSys,Price,MRP,ImgURL
299,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
300,DELL,4.3,329,43,40.0,Intel Core i3 Processor (11th Gen),4,256 GB SSD,64 bit Windows 10 ,35990,44396,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/b/d/a/na-laptop-dell-original-imag7cstg8ebs8gd.jpeg?q=70
301,acer,4.4,13376,1431,40.0,Free upgrade to Windows 11 when available,8,64 bit Windows 10 Operating System,8 GB DDR4 RAM,52990,89999,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
302,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 9 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,174990,236990,https://rukminim1.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70
303,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
304,MSI,4.5,456,72,40.0,AMD Ryzen 7 Octa Core Processor,8,512 GB SSD,64 bit Windows 11 ,79990,111990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/r/z/alpha-15-amd-advantage-edition-b5eek-gaming-laptop-msi-original-imaghffgxvfmtcpg.jpeg?q=70
305,DELL,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Hexa Core Processor,16,512 GB HDD|512 GB SSD,64 bit Windows 11 ,149990,173034,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/w/c/alienware-x15-r2-gaming-laptop-dell-original-imagjh6q9spzzxmu.jpeg?q=70
306,DELL,4.0,51,8,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,79990,92667,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
307,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
308,ASUS,4.7,3,2,41.0,Intel Core i9 Processor (12th Gen),32,1 TB SSD,64 bit Windows 11 ,241990,287990,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/9/h/w/-original-imagcyqrxezssnue.jpeg?q=70
309,Lenovo,3.8,4,2,40.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,66998,95090,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/h/w/s/ideapad-5-thin-and-light-laptop-lenovo-original-imag3zhyavdrftyq.jpeg?q=70
310,HP,4.253596614950631,2841,241,34.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,Windows 11 ,79999,91616,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/a/x/13-be2047au-thin-and-light-laptop-hp-original-imagnh4n4vfcyghc.jpeg?q=70
311,Lenovo,4.2,265,21,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,54990,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
312,APPLE,4.6,1162,126,34.0,Apple M1 Processor,8,512 GB SSD,Mac OS ,112990,117900,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/s/2/g/apple-original-imafxfyqykyghjg6.jpeg?q=70
313,DELL,4.5,262,25,40.0,Processor: AMD Ryzen R5-5600H (3.30 GHz up to 4.20 GHz) 16MB L3,8,"Display: 15.6"" FHD WVA AG 250 nits 120Hz Narrow Border, Backlit Keyboard Orange",Graphics: NVIDIA GEFORCE RTX 3050 (4GB GDDR6) TGP Up To 80W,74890,102522,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
314,HP,4.253596614950631,2841,241,41.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,82990,96579,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/l/t/q/16-e1062ax-gaming-laptop-hp-original-imagfgqgzbrzchfq.jpeg?q=70
315,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
316,ASUS,5.0,5,0,40.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,Windows 11 ,129990,182990,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70
317,DELL,4.4,139,26,40.0,Processor: R3-5425U (2.70 GHz up to 4.1 GHz),8,Software: Win 11 + Office H&S 2021,"Display:14.0"" FHD WVA AG Narrow Border 250 nits",37880,50852,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/m/q/7/vostro-3425-thin-and-light-laptop-dell-original-imagf4mth22ydgqs.jpeg?q=70
318,ASUS,4.5,1361,186,36.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,74990,92990,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70
319,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
320,HP,4.2,27,2,40.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,89990,101793,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/9/5/2/eg2036tu-thin-and-light-laptop-hp-original-imagduyqdgd5gtas.jpeg?q=70
321,DELL,4.7,6,2,40.0,Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores,8,"Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen",Graphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint Reader,76519,98252,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/x/p/-original-imaghzahjrwt6bvp.jpeg?q=70
322,GIGABYTE,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (12th Gen),8,512 GB SSD,64 bit Windows 11 ,72990,109990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/h/u/g5-ge-51in263sh-gaming-laptop-gigabyte-original-imagk2b7d8uqrsxf.jpeg?q=70
323,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
324,ASUS,4.253596614950631,2841,241,34.0,Intel Core i9 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,181990,215990,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70
325,DELL,4.253596614950631,2841,241,36.0,Intel Core i7 Processor (12th Gen),32,1 TB SSD,64 bit Windows 11 ,246490,263986,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/v/w/alienware-x14-r1-gaming-laptop-dell-original-imagjh6v5mjeb6e8.jpeg?q=70
326,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 3 Quad Core Processor,8,512 GB SSD,Windows 11 ,47990,61990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/y/-original-imagnrhvczzdvm4c.jpeg?q=70
327,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
328,ASUS,4.4,800,83,40.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,54990,80990,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
329,Lenovo,4.5,100,12,40.0,AMD Ryzen 5 Hexa Core Processor,8,512 GB SSD,64 bit Windows 11 ,62990,95790,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
330,HP,4.253596614950631,2841,241,36.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,Windows 11 ,76490,89264,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/l/8/14-eh0021tu-thin-and-light-laptop-hp-original-imaghubybwgeghrt.jpeg?q=70
331,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
332,MSI,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (13th Gen),16,512 GB SSD,Windows 11 ,67990,77990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/y/7/-original-imagnqmwwaznaz5e.jpeg?q=70
333,ASUS,4.4,1181,143,40.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,59990,86990,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
334,Lenovo,4.253596614950631,2841,241,41.0,Intel Core i7 Processor (12th Gen),16,1 TB SSD,Windows 11 ,164990,212690,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/r/y/x/16arh7h-gaming-laptop-lenovo-original-imagkwgyrggbagsh.jpeg?q=70
335,Lenovo,4.3,252,29,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,60990,93690,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
336,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,61890,82837,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
337,MSI,4.7,47,9,40.0,AMD Ryzen 9 Octa Core Processor (5th Gen),16,1 TB SSD,64 bit Windows 11 ,129990,188990,https://rukminim1.flixcart.com/image/312/312/kxnl6kw0/computer/p/y/t/a5efk-083in-gaming-laptop-msi-original-imaga237dvrrnznh.jpeg?q=70
338,Lenovo,4.253596614950631,2841,241,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,Windows 11 ,92290,76890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
339,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
340,DELL,4.4,9,2,40.0,NVIDIA RTX 3050 Graphics upto 90W TGP,8,AMD Ryzen 7 Octa Core Processor,Alienware Command Center,87099,121935,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
341,DELL,4.253596614950631,2841,241,40.0,Processor: Intel i9-12900H (Base- 3.80 GHz & Turbo up to 5.0 GHz) 14 Cores,8,"Display: 15.6"" FHD WVA AG 165Hz 300 nits Narrow Border",Graphics & Keyboard: NVIDIA GEFORCE RTX 3060 (6GB GDDR6) & Backlit Keyboard Orange,138990,190052,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/n/f/-original-imaghzahkzhredeu.jpeg?q=70
342,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,162990,195990,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70
343,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
344,ASUS,4.4,92,14,40.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,89990,110990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/g/h/-original-imaghrfwurybjpyq.jpeg?q=70
345,ASUS,4.5,8,3,36.0,Intel Core i9 Processor (12th Gen),32,1 TB SSD,Windows 11 ,159990,206990,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/y/r/c/-original-image8cfzz5chjas.jpeg?q=70
346,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 10 ,57990,81227,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
347,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
348,MSI,4.253596614950631,2841,241,44.0,Intel Core i7 Processor (13th Gen),32,1 TB SSD,Windows 11 ,249990,279990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/0/k/vector-gp77-13vg-055in-gaming-laptop-msi-original-imagmmhkwjhqgrue.jpeg?q=70
349,ASUS,4.5,1361,186,36.0,Intel Core i5 Processor (12th Gen),16,512 GB SSD,64 bit Windows 11 ,74990,92990,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70
350,HP,4.253596614950631,2841,241,41.0,Intel Core i7 Processor (11th Gen),16,1 TB SSD,64 bit Windows 10 ,166549,195210,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
351,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
352,Lenovo,4.0,4,0,40.0,AMD Ryzen 5 Hexa Core Processor (5th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,57290,89490,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/e/0/ideapad-gaming-3-15ach6-gaming-laptop-lenovo-original-imaghad4ucpynu5f.jpeg?q=70
353,ASUS,4.1,179,27,36.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,Windows 11 ,49990,67990,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70
354,ASUS,4.2,48,11,36.0,Intel Core i3 Processor (12th Gen),8,256 GB SSD,64 bit Windows 11 ,44990,54990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/w/-original-imagg6t9sb9gvafu.jpeg?q=70
355,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
356,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 9 Octa Core Processor,16,1 TB SSD,64 bit Windows 11 ,211990,254990,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70
357,APPLE,4.7,9278,829,34.0,Apple M1 Processor,8,512 GB SSD,Mac OS ,109990,110900,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70
358,acer,4.2,350,41,40.0,AMD Ryzen 5 Quad Core Processor,8,512 GB SSD,64 bit Windows 11 ,35990,54999,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/computer/r/n/g/aspire-3-notebook-acer-original-imagg5aabsmp5rmq.jpeg?q=70
359,Lenovo,3.0,4,0,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,53500,81000,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
360,ASUS,4.1,212,30,40.0,Intel Celeron Dual Core Processor,4,35.56 cm (14 inch) Touchscreen Display,Chrome ,25990,29990,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70
361,DELL,4.2,17,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,64 bit Windows 11 ,49890,90783,https://rukminim1.flixcart.com/image/312/312/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg?q=70
362,DELL,4.2,334,52,40.0,Intel Core i3 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,44900,56699,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
363,Lenovo,4.3,115,6,40.0,Intel Core i3 Processor (11th Gen),8,1 TB HDD|256 GB SSD,64 bit Windows 11 ,39490,59390,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
364,acer,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,64 bit Windows 11 ,54990,79999,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/f/g/i/-original-imagczgsyzray43g.jpeg?q=70
365,MSI,4.8,5,1,40.0,NVIDIA GeForce RTX 2060,8,64 bit Windows 10 Operating System,16 GB DDR4 RAM,174490,189990,https://rukminim1.flixcart.com/image/312/312/juk4gi80/computer/d/v/r/msi-na-gaming-laptop-original-imafcwryd6vccwgc.jpeg?q=70
366,MSI,4.253596614950631,2841,241,44.0,Intel Core i7 Processor (13th Gen),16,512 GB SSD,Windows 11 ,109990,123990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/n/d/katana-17-b13vfk-253in-gaming-laptop-msi-original-imagmmhgf9gjkhzf.jpeg?q=70
367,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
368,ASUS,4.3,671,85,40.0,Intel Core i5 Processor (11th Gen),16,1 TB HDD|256 GB SSD,64 bit Windows 11 ,64990,85990,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70
369,ASUS,4.253596614950631,2841,241,40.0,Intel Core i3 Processor (12th Gen),8,256 GB SSD,Windows 11 ,40990,54990,https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70
370,MSI,4.3,40,10,40.0,Intel Core i9 Processor (12th Gen),16,1 TB SSD,64 bit Windows 11 ,124990,135391,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/l/f/-original-imagg2ckcragzhhe.jpeg?q=70
371,Lenovo,4.3,2841,241,101.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 11 ,52990,76890,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
372,ALIENWARE,4.6,10,3,40.0,NVIDIA GeForce RTX 2080 with Max-Q,8,"Tobii-eye tracking to track head pose, presence, fine gaze and eye position",Alienware Cryo-tech thermal technology to keep the system cool and running at highest performance,325990,377798,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70
373,ASUS,4.253596614950631,2841,241,36.0,AMD Ryzen 7 Octa Core Processor,16,1 TB SSD,Windows 11 ,146990,176990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/i/3/ga402rjz-l4135ws-thin-and-light-laptop-asus-original-imagmm76favtvwjx.jpeg?q=70
374,MSI,4.253596614950631,2841,241,36.0,Intel Core i3 Processor (12th Gen),8,512 GB SSD,Windows 11 ,48990,57990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/h/a/-original-imagnqmwbbxzm8tp.jpeg?q=70
375,Lenovo,4.3,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,Windows 11 ,55990,83890,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/d/c/gaming-3-gaming-laptop-lenovo-original-imaghtkrg8rw6jtp.jpeg?q=70
376,ASUS,4.4,800,83,40.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,54990,80990,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
377,ASUS,4.253596614950631,2841,241,40.0,Intel Core i9 Processor (11th Gen),16,512 GB SSD,Windows 11 ,87990,120990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/k/y/k6502hcb-lp902ws-thin-and-light-laptop-asus-original-imagn59wgyekagks.jpeg?q=70
378,ASUS,4.253596614950631,2841,241,36.0,AMD Ryzen 9 Octa Core Processor,32,1 TB SSD,64 bit Windows 11 ,191990,246990,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/a/d/c/ga402rk-l8148ws-gaming-laptop-asus-original-imagfxjzyxffkrz6.jpeg?q=70
379,Lenovo,4.2,974,75,36.0,Intel Core i3 Processor (11th Gen),8,256 GB SSD,64 bit Windows 11 ,33990,60890,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
380,DELL,4.253596614950631,2841,241,40.0,Intel Core i5 Processor (11th Gen),8,512 GB SSD,64 bit Windows 10 ,57990,81227,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
381,APPLE,4.8,125,14,36.0,Apple M1 Pro Processor,16,1 TB SSD,Mac OS ,229990,239900,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/z/k/q/mkgr3hn-a-thin-and-light-laptop-apple-original-imag7yzp78bpnzyg.jpeg?q=70
382,Lenovo,4.3,222,29,38.0,Intel Core i3 Processor (11th Gen),4,256 GB SSD,64 bit Windows 10 ,34990,49096,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/a/v/d/v15-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7a2u2utbgmew.jpeg?q=70
383,Lenovo,4.2,31,3,40.0,Intel Core i5 Processor (11th Gen),16,512 GB SSD,Windows 11 ,54300,84603,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70
384,Primebook,4.6,25,6,40.0,MediaTek MediaTek MT8788 Processor,4,29.46 cm (11.6 Inch) Display,Prime OS ,16990,24990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/b/j/4g-thin-and-light-laptop-primebook-original-imaghyyt7yhtenpa.jpeg?q=70
385,ALIENWARE,4.0,5,2,40.0,NVIDIA GeForce RTX 2070,8,"Tobii-eye tracking to track head pose, presence, fine gaze and eye position",Alienware Cryo-tech thermal technology to keep the system cool and running at highest performance,250000,293080,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70
386,ASUS,4.253596614950631,2841,241,40.0,AMD Ryzen 7 Octa Core Processor,16,512 GB SSD,64 bit Windows 11 ,80990,101990,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/o/9/fa506icb-hn075ws-gaming-laptop-asus-original-imagjfgfphjggqgp.jpeg?q=70
387,HP,4.2,253,20,36.0,AMD Ryzen 5 Hexa Core Processor,16,512 GB SSD,64 bit Windows 11 ,49990,59240,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70
388,ASUS,4.4,159,15,40.0,Intel Core i5 Processor (10th Gen),8,1 TB SSD,64 bit Windows 11 ,65990,80990,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/computer/m/h/h/tuf-gaming-f15-gaming-laptop-asus-original-imagd6kgybdsdmst.jpeg?q=70
